"Day","Product title","Product tag","Product type","Total sales"
"2017-10-26","Rosado Ellis GEN1 Dad Hat","Dad Hats","Dad Hats",13.49
"2017-10-26","Rosado Ellis GEN1 Dad Hat","Balloon","Dad Hats",13.49
"2017-10-26","FS GEN2 BLK","Verishop","Dad Hats",20.69
"2017-10-26","FS GEN2 BLK","black","Dad Hats",20.69
"2017-10-26","FS GEN2 BLK","Dad Hats","Dad Hats",20.69
"2017-10-26","Rosado Ellis GEN1 Dad Hat","pink","Dad Hats",13.49
"2017-10-26","Rosado Ellis GEN1 Dad Hat","ellis","Dad Hats",13.49
"2017-10-26","Rosado Ellis GEN1 Dad Hat","floater","Dad Hats",13.49
"2017-10-26","FS GEN2 BLK","Balloon","Dad Hats",20.69
"2017-10-27",,,,0
"2017-10-28",,,,0
"2017-10-29","Floater Jersey","51","Jersey",28.99
"2017-10-29","Floater Jersey","still","Jersey",28.99
"2017-10-29","VQ GEN2 BLK SPBK","Balloon","Snapback",24.99
"2017-10-29","Floater Jersey","black","Jersey",28.99
"2017-10-29","VQ GEN2 BLK SPBK","Pre-Flight","Snapback",24.99
"2017-10-29","Floater Jersey","red","Jersey",28.99
"2017-10-29","Floater Jersey","stripes","Jersey",28.99
"2017-10-29","Floater Jersey","moon","Jersey",28.99
"2017-10-29","VQ GEN2 BLK SPBK","red","Snapback",24.99
"2017-10-29","VQ GEN2 BLK SPBK","moon","Snapback",24.99
"2017-10-29","Floater Jersey","jersey","Jersey",28.99
"2017-10-29","Floater Jersey","Verishop","Jersey",28.99
"2017-10-29","VQ GEN2 BLK SPBK","Verishop","Snapback",24.99
"2017-10-29","Floater Jersey","floater","Jersey",28.99
"2017-10-29","Floater Jersey","humvn","Jersey",28.99
"2017-10-29","VQ GEN2 BLK SPBK","green brim","Snapback",24.99
"2017-10-29","VQ GEN2 BLK SPBK","Dad Hats","Snapback",24.99
"2017-10-29","VQ GEN2 BLK SPBK","black","Snapback",24.99
"2017-10-29","VQ GEN2 BLK SPBK","snapback","Snapback",24.99
"2017-10-30",,,,0
"2017-10-31",,,,0
"2017-11-01",,,,0
"2017-11-02",,,,0
"2017-11-02","FS GEN2  WHT","red","Dad Hats",22.99
"2017-11-02","FS GEN2 BLU","Balloon","Dad Hats",22.99
"2017-11-02","FS GEN2  WHT","Balloon","Dad Hats",22.99
"2017-11-02","FS GEN2 BLU","Dad Hats","Dad Hats",22.99
"2017-11-02","FS GEN2 BLU","Verishop","Dad Hats",22.99
"2017-11-02","FS GEN2  WHT","white","Dad Hats",22.99
"2017-11-02","FSVQ Laptop Sleeve",,"Laptop Sleeve",30
"2017-11-02","FS GEN2  WHT","Verishop","Dad Hats",22.99
"2017-11-02","FS GEN2 BLU","blue","Dad Hats",22.99
"2017-11-02","FS GEN2 BLU","red","Dad Hats",22.99
"2017-11-02","FS GEN2  WHT","Dad Hats","Dad Hats",22.99
"2017-11-03",,,,0
"2017-11-04","Lamont GEN2","camo","Dad Hats",22.99
"2017-11-04","FS GEN2  CMO","Verishop","Dad Hats",27.08
"2017-11-04","Lamont GEN2","red","Dad Hats",22.99
"2017-11-04","FS GEN2  CMO","Dad Hats","Dad Hats",27.08
"2017-11-04","FS GEN2  CMO","denim","Dad Hats",27.08
"2017-11-04","Lamont GEN2","Balloon","Dad Hats",22.99
"2017-11-04","FS GEN2  CMO","red","Dad Hats",27.08
"2017-11-04","FS GEN2  CMO","Balloon","Dad Hats",27.08
"2017-11-04","Lamont GEN2","denim","Dad Hats",22.99
"2017-11-04","FS GEN2  CMO","camo","Dad Hats",27.08
"2017-11-04",,,,13.27
"2017-11-04","Lamont GEN2","Dad Hats","Dad Hats",22.99
"2017-11-05","VQ GEN2 BLK SPBK","black","Snapback",24.99
"2017-11-05","VQ GEN2 BLK SPBK","Dad Hats","Snapback",24.99
"2017-11-05","VQ GEN2 BLK SPBK","green brim","Snapback",24.99
"2017-11-05","VQ GEN2 BLK SPBK","Verishop","Snapback",24.99
"2017-11-05","VQ GEN2 BLK SPBK","snapback","Snapback",24.99
"2017-11-05","VQ GEN2 BLK SPBK","red","Snapback",24.99
"2017-11-05","VQ GEN2 BLK SPBK","moon","Snapback",24.99
"2017-11-05","VQ GEN2 BLK SPBK","Balloon","Snapback",24.99
"2017-11-05","VQ GEN2 BLK SPBK","Pre-Flight","Snapback",24.99
"2017-11-06","Floater Jersey","51","Jersey",28.99
"2017-11-06","FS GEN2 BLK","red","Dad Hats",20.04
"2017-11-06","FS GEN2 BLK","Verishop","Dad Hats",20.04
"2017-11-06",,,,6.26
"2017-11-06","Floater Jersey","black","Jersey",28.99
"2017-11-06","FS GEN2 BLK","black","Dad Hats",20.04
"2017-11-06","Floater Jersey","still","Jersey",28.99
"2017-11-06","Floater Jersey","moon","Jersey",28.99
"2017-11-06","FS GEN2 BLK","Dad Hats","Dad Hats",20.04
"2017-11-06","Floater Jersey","red","Jersey",28.99
"2017-11-06","Floater Jersey","stripes","Jersey",28.99
"2017-11-06","Floater Jersey","jersey","Jersey",28.99
"2017-11-06","Floater Jersey","humvn","Jersey",28.99
"2017-11-06","Floater Jersey","Verishop","Jersey",28.99
"2017-11-06","Floater Jersey","floater","Jersey",28.99
"2017-11-06","FS GEN2 BLK","Balloon","Dad Hats",20.04
"2017-11-07",,,,0
"2017-11-08",,,,0
"2017-11-09",,,,0
"2017-11-10",,,,0
"2017-11-11",,,,0
"2017-11-12",,,,0
"2017-11-13",,,,0
"2017-11-14",,,,0
"2017-11-15",,,,0
"2017-11-16","FS GEN2 BLK","Balloon","Dad Hats",37.37
"2017-11-16","Lamont GEN2","Balloon","Dad Hats",37.38
"2017-11-16","FS GEN2 BLK","red","Dad Hats",37.37
"2017-11-16","Lamont GEN2","Dad Hats","Dad Hats",37.38
"2017-11-16","FS GEN2 BLK","Dad Hats","Dad Hats",37.37
"2017-11-16","Lamont GEN2","denim","Dad Hats",37.38
"2017-11-16","FS GEN2 BLK","black","Dad Hats",37.37
"2017-11-16","FS GEN2 BLK","Verishop","Dad Hats",37.37
"2017-11-16","Lamont GEN2","red","Dad Hats",37.38
"2017-11-16","Lamont GEN2","camo","Dad Hats",37.38
"2017-11-17",,,,0
"2017-11-18",,,,0
"2017-11-19",,,,0
"2017-11-20",,,,0
"2017-11-21",,,,0
"2017-11-22",,,,0
"2017-11-23",,,,0
"2017-11-24","Camo Floater Raglan Tee","floater","Shirt",14.95
"2017-11-24","FS GEN2  CMO","camo","Dad Hats",15.6
"2017-11-24","Lamont GEN2","denim","Dad Hats",14.95
"2017-11-24","Lamont GEN2","Dad Hats","Dad Hats",14.95
"2017-11-24","Camo Floater Raglan Tee","Verishop","Shirt",14.95
"2017-11-24","Camo Floater Raglan Tee","camo","Shirt",14.95
"2017-11-24","Lamont GEN2","Balloon","Dad Hats",14.95
"2017-11-24","STILL HUMVN Jersey","51","Jersey",18.85
"2017-11-24","FS GEN2  CMO","denim","Dad Hats",15.6
"2017-11-24","STILL HUMVN Jersey","moon","Jersey",18.85
"2017-11-24","FS GEN2  CMO","red","Dad Hats",15.6
"2017-11-24","Camo Floater Raglan Tee","camoflauge","Shirt",14.95
"2017-11-24","FS GEN2  CMO","Balloon","Dad Hats",15.6
"2017-11-24","STILL HUMVN Jersey","jersey","Jersey",18.85
"2017-11-24","Camo Floater Raglan Tee","tee","Shirt",14.95
"2017-11-24","STILL HUMVN Jersey","still","Jersey",18.85
"2017-11-24",,,,13.37
"2017-11-24","Camo Floater Raglan Tee","shirt","Shirt",14.95
"2017-11-24","FS GEN2  CMO","Dad Hats","Dad Hats",15.6
"2017-11-24","STILL HUMVN Jersey","Verishop","Jersey",18.85
"2017-11-24","STILL HUMVN Jersey","humvn","Jersey",18.85
"2017-11-24","STILL HUMVN Jersey","black","Jersey",18.85
"2017-11-24","Lamont GEN2","camo","Dad Hats",14.95
"2017-11-24","Camo Floater Raglan Tee","baseball","Shirt",14.95
"2017-11-24","FS GEN2  CMO","Verishop","Dad Hats",15.6
"2017-11-24","Lamont GEN2","red","Dad Hats",14.95
"2017-11-25",,,,9.56
"2017-11-25","Camo Floater Raglan Tee","tee","Shirt",16.2
"2017-11-25","Camo Floater Raglan Tee","shirt","Shirt",16.2
"2017-11-25","Camo Floater Raglan Tee","baseball","Shirt",16.2
"2017-11-25","Camo Floater Raglan Tee","floater","Shirt",16.2
"2017-11-25","Camo Floater Raglan Tee","camo","Shirt",16.2
"2017-11-25","Camo Floater Raglan Tee","Verishop","Shirt",16.2
"2017-11-25","Camo Floater Raglan Tee","camoflauge","Shirt",16.2
"2017-11-26",,,,0
"2017-11-27",,,,0
"2017-11-28","VQ GEN2 BLK SPBK","Verishop","Snapback",20.32
"2017-11-28",,,,6.23
"2017-11-28","VQ GEN2 BLK SPBK","Dad Hats","Snapback",20.32
"2017-11-28","VQ GEN2 BLK SPBK","green brim","Snapback",20.32
"2017-11-28","VQ GEN2 BLK SPBK","Balloon","Snapback",20.32
"2017-11-28","VQ GEN2 BLK SPBK","snapback","Snapback",20.32
"2017-11-28","VQ GEN2 BLK SPBK","moon","Snapback",20.32
"2017-11-28","VQ GEN2 BLK SPBK","red","Snapback",20.32
"2017-11-28","VQ GEN2 BLK SPBK","black","Snapback",20.32
"2017-11-28","VQ GEN2 BLK SPBK","Pre-Flight","Snapback",20.32
"2017-11-29",,,,0
"2017-11-30",,,,0
"2017-12-01",,,,0
"2017-12-02",,,,0
"2017-12-03",,,,0
"2017-12-04",,,,0
"2017-12-05",,,,0
"2017-12-06",,,,0
"2017-12-07",,,,0
"2017-12-08",,,,0
"2017-12-09",,,,0
"2017-12-10",,,,0
"2017-12-11",,,,0
"2017-12-12",,,,0
"2017-12-13","FS GEN2  CMO","camo","Dad Hats",52.11
"2017-12-13",,,,12.79
"2017-12-13","FS GEN2  CMO","red","Dad Hats",52.11
"2017-12-13","FS GEN2  CMO","Balloon","Dad Hats",52.11
"2017-12-13","FS GEN2  CMO","denim","Dad Hats",52.11
"2017-12-13","FS GEN2  CMO","Dad Hats","Dad Hats",52.11
"2017-12-13","FS GEN2  CMO","Verishop","Dad Hats",52.11
"2017-12-14",,,,0
"2017-12-15",,,,0
"2017-12-16",,,,0
"2017-12-17",,,,0
"2017-12-18",,,,0
"2017-12-19",,,,0
"2017-12-20",,,,7.04
"2017-12-20","FS GEN2  CMO","red","Dad Hats",25.99
"2017-12-20","FS GEN2  CMO","Verishop","Dad Hats",25.99
"2017-12-20","FS GEN2  CMO","Dad Hats","Dad Hats",25.99
"2017-12-20","FS GEN2  CMO","denim","Dad Hats",25.99
"2017-12-20","FS GEN2  CMO","Balloon","Dad Hats",25.99
"2017-12-20","FS GEN2  CMO","camo","Dad Hats",25.99
"2017-12-21",,,,0
"2017-12-22",,,,0
"2017-12-23",,,,0
"2017-12-24",,,,0
"2017-12-25",,,,0
"2017-12-26","OOOM Socks","Accessories","Accessories",12
"2017-12-26","Balance  Sweatshirt",,"Sweatshirt",19.19
"2017-12-26","OOOM Socks","Socks","Accessories",12
"2017-12-26",,,,9.97
"2017-12-27",,,,0
"2017-12-28",,,,0
"2017-12-29",,,,0
"2017-12-30",,,,0
"2017-12-31",,,,0
"2017-12-31","Women's Focus Bear  Hoodie",,"Hoodie",37.92
"2017-12-31","LMNT Woman's  Leggings",,"All Over Prints",37.92
"2017-12-31","Women's Creature of the Night Long Sleeve Tee",,"Long-sleeve",22.75
"2018-01-01",,,,0
"2018-01-02",,,,0
"2018-01-03",,,,0
"2018-01-04",,,,0
"2018-01-05",,,,0
"2018-01-06",,,,0
"2018-01-07",,,,0
"2018-01-08",,,,0
"2018-01-09",,,,0
"2018-01-10",,,,0
"2018-01-11","Lamont GEN2","red","Dad Hats",21.17
"2018-01-11","Lamont GEN2","camo","Dad Hats",21.17
"2018-01-11","Lamont GEN2","Dad Hats","Dad Hats",21.17
"2018-01-11","Lamont GEN2","denim","Dad Hats",21.17
"2018-01-11","Lamont GEN2","Balloon","Dad Hats",21.17
"2018-01-12","Dolo LMNT Hoodie",,"Hoodie",43.34
"2018-01-12",,,,0
"2018-01-13","FS GEN2  DNM","red","Dad Hats",21.25
"2018-01-13","FS GEN2  DNM","Dad Hats","Dad Hats",21.25
"2018-01-13","FS GEN2  DNM","Balloon","Dad Hats",21.25
"2018-01-13",,,,6.66
"2018-01-13","FS GEN2  DNM","denim","Dad Hats",21.25
"2018-01-14",,,,0
"2018-01-15",,,,7.04
"2018-01-15","LMNT Woman's  Leggings",,"All Over Prints",34.99
"2018-01-16",,,,0
"2018-01-17",,,,0
"2018-01-18",,,,0
"2018-01-19",,,,0
"2018-01-20","Limited Edition Astro Tee",,"All Over Prints",28.43
"2018-01-20","Women's Focus Bear  Hoodie",,"Hoodie",28.45
"2018-01-20",,,,6.86
"2018-01-21",,,,0
"2018-01-22",,,,0
"2018-01-23",,,,0
"2018-01-24",,,,0
"2018-01-25",,,,0
"2018-01-26",,,,10.48
"2018-01-26","Astro GEN1 T-Shirt","shirt","Shirt",13.6
"2018-01-26","Camo Floater Raglan Tee","baseball","Shirt",19.55
"2018-01-26","Camo Floater Raglan Tee","tee","Shirt",19.55
"2018-01-26","Astro GEN1 T-Shirt","Balloon","Shirt",13.6
"2018-01-26","Camo Floater Raglan Tee","shirt","Shirt",19.55
"2018-01-26","OOOM Socks","Socks","Accessories",29.98
"2018-01-26","Camo Floater Raglan Tee","camoflauge","Shirt",19.55
"2018-01-26","Camo Floater Raglan Tee","floater","Shirt",19.55
"2018-01-26","OOOM Socks","Accessories","Accessories",29.98
"2018-01-26","Astro GEN1 T-Shirt","astronaut","Shirt",13.6
"2018-01-26","Camo Floater Raglan Tee","Verishop","Shirt",19.55
"2018-01-26","Camo Floater Raglan Tee","camo","Shirt",19.55
"2018-01-27",,,,0
"2018-01-28",,,,0
"2018-01-29","Astro GEN1 T-Shirt","shirt","Shirt",16
"2018-01-29","Astro GEN1 T-Shirt","Balloon","Shirt",16
"2018-01-29","Astro GEN1 T-Shirt","astronaut","Shirt",16
"2018-01-29",,,,6.89
"2018-01-30",,,,0
"2018-01-31","Limited Edition Astro Tee",,"All Over Prints",26.25
"2018-01-31",,,,-0.54
"2018-01-31","Astro GEN1 T-Shirt","Balloon","Shirt",-16
"2018-01-31","Astro GEN1 T-Shirt","shirt","Shirt",-16
"2018-01-31","Astro GEN1 T-Shirt","astronaut","Shirt",-16
"2018-02-01",,,,0
"2018-02-02",,,,0
"2018-02-03",,,,0
"2018-02-04",,,,0
"2018-02-05",,,,0
"2018-02-06",,,,0
"2018-02-07",,,,0
"2018-02-08",,,,7.47
"2018-02-08","Mr. Smiley Long Sleeve",,"Long-sleeve",27.08
"2018-02-08","Women's Focus Bear  Hoodie",,"Hoodie",37.92
"2018-02-09",,,,0
"2018-02-10","VQ GEN2 BLK SPBK","Balloon","Snapback",24.99
"2018-02-10","VQ GEN2 BLK SPBK","Pre-Flight","Snapback",24.99
"2018-02-10","Camo Floater Raglan Tee","camoflauge","Shirt",22.99
"2018-02-10",,,,38.57
"2018-02-10","Camo Floater Raglan Tee","floater","Shirt",22.99
"2018-02-10","Camo Floater Raglan Tee","camo","Shirt",22.99
"2018-02-10","Camo Floater Raglan Tee","Verishop","Shirt",22.99
"2018-02-10","Camo Floater Raglan Tee","tee","Shirt",22.99
"2018-02-10","VQ GEN2 BLK SPBK","snapback","Snapback",24.99
"2018-02-10","Limited Edition Astro Tee",,"All Over Prints",34.99
"2018-02-10","VQ GEN2 BLK SPBK","black","Snapback",24.99
"2018-02-10","VQ GEN2 BLK SPBK","green brim","Snapback",24.99
"2018-02-10","VQ GEN2 BLK SPBK","Dad Hats","Snapback",24.99
"2018-02-10","Camo Floater Raglan Tee","baseball","Shirt",22.99
"2018-02-10","VQ GEN2 BLK SPBK","Verishop","Snapback",24.99
"2018-02-10","VQ GEN2 BLK SPBK","moon","Snapback",24.99
"2018-02-10","VQ GEN2 BLK SPBK","red","Snapback",24.99
"2018-02-10","Camo Floater Raglan Tee","shirt","Shirt",22.99
"2018-02-11",,,,0
"2018-02-12","STILL HUMVN Jersey","51","Jersey",28.99
"2018-02-12","STILL HUMVN Jersey","moon","Jersey",28.99
"2018-02-12","STILL HUMVN Jersey","jersey","Jersey",28.99
"2018-02-12",,,,0
"2018-02-12","STILL HUMVN Jersey","still","Jersey",28.99
"2018-02-12","STILL HUMVN Jersey","black","Jersey",28.99
"2018-02-12","STILL HUMVN Jersey","Verishop","Jersey",28.99
"2018-02-12","STILL HUMVN Jersey","humvn","Jersey",28.99
"2018-02-13",,,,0
"2018-02-14","Rosado Ellis GEN1 Dad Hat","Dad Hats","Dad Hats",14.99
"2018-02-14","Rosado Ellis GEN1 Dad Hat","forgotten","Dad Hats",14.99
"2018-02-14","Rosado Ellis GEN1 Dad Hat","Balloon","Dad Hats",14.99
"2018-02-14","Rosado Ellis GEN1 Dad Hat","floater","Dad Hats",14.99
"2018-02-14","Rosado Ellis GEN1 Dad Hat","ellis","Dad Hats",14.99
"2018-02-14","Rosado Ellis GEN1 Dad Hat","pink","Dad Hats",14.99
"2018-02-14",,,,7.53
"2018-02-15",,,,7.53
"2018-02-15","Amethyst Crystal Pipe","secret menu","Stones",12.9
"2018-02-16",,,,0
"2018-02-17","Floater Jersey","stripes","Jersey",26.84
"2018-02-17","Floater Jersey","red","Jersey",26.84
"2018-02-17","Floater Jersey","moon","Jersey",26.84
"2018-02-17","Floater Jersey","jersey","Jersey",26.84
"2018-02-17","Floater Jersey","floater","Jersey",26.84
"2018-02-17","Floater Jersey","Verishop","Jersey",26.84
"2018-02-17","Floater Jersey","humvn","Jersey",26.84
"2018-02-17","Floater Jersey","51","Jersey",26.84
"2018-02-17","Floater Jersey","still","Jersey",26.84
"2018-02-17",,,,8.49
"2018-02-17","Floater Jersey","black","Jersey",26.84
"2018-02-18",,,,1.01
"2018-02-19",,,,0
"2018-02-20",,,,0
"2018-02-21",,,,0
"2018-02-22",,,,0
"2018-02-23",,,,0
"2018-02-24",,,,0
"2018-02-25","STILL HUMVN Jersey","moon","Jersey",31.42
"2018-02-25","STILL HUMVN Jersey","51","Jersey",31.42
"2018-02-25","STILL HUMVN Jersey","Verishop","Jersey",31.42
"2018-02-25","STILL HUMVN Jersey","black","Jersey",31.42
"2018-02-25","STILL HUMVN Jersey","humvn","Jersey",31.42
"2018-02-25",,,,6.88
"2018-02-25","STILL HUMVN Jersey","jersey","Jersey",31.42
"2018-02-25","STILL HUMVN Jersey","still","Jersey",31.42
"2018-02-26",,,,0
"2018-02-27",,,,0
"2018-02-28",,,,0
"2018-03-01",,,,0
"2018-03-02",,,,0
"2018-03-03",,,,0
"2018-03-04",,,,0
"2018-03-05",,,,0
"2018-03-06",,,,0
"2018-03-07",,,,0
"2018-03-08",,,,0
"2018-03-09",,,,0
"2018-03-10",,,,0
"2018-03-11",,,,0
"2018-03-12",,,,0
"2018-03-13",,,,0
"2018-03-14",,,,0
"2018-03-15",,,,0
"2018-03-16",,,,0
"2018-03-17",,,,0
"2018-03-18",,,,0
"2018-03-19",,,,0
"2018-03-20",,,,0
"2018-03-21",,,,0
"2018-03-22","FS GEN2  CMO","red","Dad Hats",21.12
"2018-03-22","FS GEN2  CMO","Dad Hats","Dad Hats",21.12
"2018-03-22","FS GEN2  CMO","Verishop","Dad Hats",21.12
"2018-03-22","FS GEN2 BLK","black","Dad Hats",18.69
"2018-03-22","FS GEN2 BLK","Verishop","Dad Hats",18.69
"2018-03-22",,,,7.47
"2018-03-22","FS GEN2 BLK","red","Dad Hats",18.69
"2018-03-22","FS GEN2  CMO","camo","Dad Hats",21.12
"2018-03-22","FS GEN2 BLK","Dad Hats","Dad Hats",18.69
"2018-03-22","LMNT Woman's  Leggings",,"All Over Prints",28.44
"2018-03-22","FS GEN2  CMO","Balloon","Dad Hats",21.12
"2018-03-22","FS GEN2 BLK","Balloon","Dad Hats",18.69
"2018-03-22","FS GEN2  CMO","denim","Dad Hats",21.12
"2018-03-23",,,,0
"2018-03-24",,,,0
"2018-03-25",,,,0
"2018-03-26",,,,0
"2018-03-27",,,,0
"2018-03-28",,,,0
"2018-03-29",,,,0
"2018-03-30",,,,0
